venue_name,venue_classification,use_at_games,current_status,games_year,host_city,reasoning,host_country,award_year,precision,iso3c,gdp_per_capita,cpi_score,city_pop_thousands,city_pop_year_used,city_pop_year_gap,page_title,types,wikidata_id,wikidata_name,coords,capacity_wd,opened_year,opened_year_source,venue_age,years_since_event,years_since_construction,venue_lon,venue_lat,city_lon,city_lat,distance_mi
Olympic Harbour,New build,Sailing,In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,1992 Summer Olympics,Summer Olympic Games edition,http://www.wikidata.org/entity/Q8488,1992 Summer Olympics,NA,NA,NA,NA,NA,34,NA,NA,NA,2.15510955627463,41.4251649163782,NA
Institut Nacional d’Educació Física de Catalunya (INEFC),New build,Wrestling,In use (repurposed),1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,Institut Nacional d'Educació Física de Catalunya,public building; arena; university building,http://www.wikidata.org/entity/Q131623654,Institut Nacional d'Educació Física de Catalunya,Point(2.147150993 41.36497879),NA,NA,NA,NA,34,NA,2.147150993,41.36497879,2.15510955627463,41.4251649163782,4.183560699265925
Pavelló l’Espanya Industrial,New build,Weightlifting,In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,1992 Summer Olympics,Summer Olympic Games edition,http://www.wikidata.org/entity/Q8488,1992 Summer Olympics,NA,NA,NA,NA,NA,34,NA,NA,NA,2.15510955627463,41.4251649163782,NA
Pavelló de la Mar Bella,New build,Badminton,In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,Pavelló de la Mar Bella,sports venue,http://www.wikidata.org/entity/Q4889501,Pavelló de la Mar Bella,Point(2.21188611 41.4),NA,NA,NA,NA,34,NA,2.21188611,41.4,2.15510955627463,41.4251649163782,3.421247157063544
Cross-country Circuit,New build,"Modern pentathlon
(running)",In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,Barcelona,city; municipality of Catalonia,http://www.wikidata.org/entity/Q1492,Barcelona,NA,NA,NA,NA,NA,34,NA,NA,NA,2.15510955627463,41.4251649163782,NA
Pavelló de la Vall d’Hebron,New build,Volleyball,In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,Pavelló de la Vall d'Hebron,arena; sports venue; indoor fronton,http://www.wikidata.org/entity/Q3751016,Pavelló de la Vall d'Hebron,Point(2.1451 41.4279),NA,1992,P571,0,34,34,2.1451,41.4279,2.15510955627463,41.4251649163782,0.5525404044605744
Olympic Village,New build,Athlete accommodation,In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,1992 Summer Olympics,Summer Olympic Games edition,http://www.wikidata.org/entity/Q8488,1992 Summer Olympics,NA,NA,NA,NA,NA,34,NA,NA,NA,2.15510955627463,41.4251649163782,NA
Archery Field,Temporary,Archery,Dismantled (temporary),1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,European Archery Championships,sports competition; recurring sporting event,http://www.wikidata.org/entity/Q5412228,European Archery Championships,NA,NA,NA,NA,NA,34,NA,NA,NA,2.15510955627463,41.4251649163782,NA
Patscherkofel,Existing,Alpine skiing,In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,Innsbruck,city; statutory city of Austria; municipality of Austria; district of Austria; big city; place with town rights and privileges,http://www.wikidata.org/entity/Q1735,Innsbruck,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Axamer Lizum,Existing,Alpine skiing,In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,Axamer Lizum,ski resort; Ortschaft,http://www.wikidata.org/entity/Q364061,Axamer Lizum,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Seefeld,Existing,"Biathlon, cross-country
skiing, Nordic
combined",In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,Innsbruck,city; statutory city of Austria; municipality of Austria; district of Austria; big city; place with town rights and privileges,http://www.wikidata.org/entity/Q1735,Innsbruck,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Toni Seelos Schanze (Olympiaschanze),Existing,Nordic combined,In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,List of ski jumping hills,Wikimedia list article,http://www.wikidata.org/entity/Q128778915,list of ski jumping hills,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Kombinierte Kunsteisbahn für Bob-Rodel Igls,New build,"Bobsleigh, luge",In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,1976 Winter Olympics,international sporting event; Winter Olympic Games edition,http://www.wikidata.org/entity/Q9651,1976 Winter Olympics,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Bergisel Ski Jump (Bergiselschanze),Existing,"Ski jumping, Opening
Ceremony",In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,Bergisel Ski Jump,ski jumping hill,http://www.wikidata.org/entity/Q672833,Bergiselschanze,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Olympic Speed Skating Oval (Olympia Eisschnellaufbahn),Existing,Speed skating,In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Messehalle (Indoor Skating Rink),Existing,Ice hockey,In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,1964 Winter Olympics,Winter Olympic Games edition,http://www.wikidata.org/entity/Q9636,1964 Winter Olympics,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Olympic Ice Stadium,Existing,"Figure skating, ice hockey,
Closing Ceremony",In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,2012 Winter Youth Olympics,international sporting event; Winter Youth Olympic Games edition,http://www.wikidata.org/entity/Q192554,2012 Winter Youth Olympics,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Innsbruck Olympic Village,New build,Athlete accommodation,In use,1976,Innsbruck,NA,Austria,1973,approximate,AUT,3875.48305618551,NA,111.144,1975,2,Innsbruck,city; statutory city of Austria; municipality of Austria; district of Austria; big city; place with town rights and privileges,http://www.wikidata.org/entity/Q1735,Innsbruck,NA,NA,NA,NA,NA,50,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Piste de Bobsled,New build,Bobsleigh,Not in use (demolished),1968,Grenoble,abandoned before demolition - this is the white elephant,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,List of Olympic venues in bobsleigh,Wikimedia list article,http://www.wikidata.org/entity/Q6592924,list of Olympic venues in bobsleigh,NA,NA,NA,NA,NA,58,NA,NA,NA,5.72387810164488,45.1803677865258,NA
Grand Arena,Existing,"Athletics, football,
equestrian (jumping),
Opening and Closing
Ceremonies",In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Luzhniki Stadium,association football venue; pitch; architectural landmark,http://www.wikidata.org/entity/Q202163,Luzhniki Stadium,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Canoeing and Rowing Basin,Existing,"Rowing, canoe sprint",In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Rowing at the 1980 Summer Olympics – Men's quadruple sculls,Olympic sporting event; rowing event,http://www.wikidata.org/entity/Q4059156,rowing at the 1980 Summer Olympics – men's quad sculls,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Minor Arena,Existing,Volleyball,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Dynamo Minor Arena,sports venue,http://www.wikidata.org/entity/Q5319119,Dynamo Minor Arena,Point(37.5667 55.7906),8500,NA,NA,NA,46,NA,37.5667,55.7906,NA,NA,NA
Swimming Pool,Existing,Water polo,In use (rebuilt),1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Moskva Pool,destroyed building or structure,http://www.wikidata.org/entity/Q591977,Moskva Pool,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Sokolniki Sports Palace,Existing,Handball,In use (repurposed),1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Sokolniki Arena,architectural structure,http://www.wikidata.org/entity/Q1437562,Sokolniki Arena,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Fencing Hall 1,Existing,Fencing,Not in use (demolished),1972,Munich,urban redevelopment - not a failure,West Germany,1966,exact,DEU,1870.80540291774,NA,1376.229,1975,9,Messe München,business,http://www.wikidata.org/entity/Q4119712,Messe München,NA,NA,NA,NA,NA,54,NA,NA,NA,11.5576103090309,48.1396053528052,NA
Fencing Hall 2,Existing,"Modern pentathlon
(fencing)",Not in use (demolished),1972,Munich,urban redevelopment - not a failure,West Germany,1966,exact,DEU,1870.80540291774,NA,1376.229,1975,9,Messe München,business,http://www.wikidata.org/entity/Q4119712,Messe München,NA,NA,NA,NA,NA,54,NA,NA,NA,11.5576103090309,48.1396053528052,NA
Grand Arena,Existing,Football,In use (rebuilt),1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Luzhniki Stadium,association football venue; pitch; architectural landmark,http://www.wikidata.org/entity/Q202163,Luzhniki Stadium,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Trade Union Equestrian Centre/Complex,New build,"Eventing, dressage,
jumping, modern
pentathlon (equestrian)",In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Modern pentathlon at the 1980 Summer Olympics – Men's team,Olympic sporting event,http://www.wikidata.org/entity/Q18454713,modern pentathlon at the 1980 Summer Olympics – men's team,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Wrestling and Judo Hall,New build,"Wrestling, judo",Not in use (demolished),1972,Munich,urban redevelopment - not a failure,West Germany,1966,exact,DEU,1870.80540291774,NA,1376.229,1975,9,Judo at the 1972 Summer Olympics – Men's 70 kg,Olympic sporting event,http://www.wikidata.org/entity/Q6303822,judo at the 1972 Summer Olympics – men's 70 kg,NA,NA,NA,NA,NA,54,NA,NA,NA,11.5576103090309,48.1396053528052,NA
Olympic Velodrome,New build,Cycling (track),In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Olympic Velodrome,Wikimedia disambiguation page,http://www.wikidata.org/entity/Q7089142,Olympic Velodrome,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Druzhba Multi-Purpose Arena,New build,Volleyball,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Druzhba Multipurpose Arena,arena; architectural landmark,http://www.wikidata.org/entity/Q5309427,Druzhba Multipurpose Arena,Point(37.56666667 55.7125),NA,1979,P571,1,46,47,37.56666667,55.7125,NA,NA,NA
Dynamo Palace of Sports,New build,Handball,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Dynamo Sports Palace,sports venue; architectural landmark,http://www.wikidata.org/entity/Q18406719,Dynamo Sports Palace,Point(37.49527778 55.85555556),NA,1980,P571,0,46,46,37.49527778,55.85555556,NA,NA,NA
Krylatskoye Cycling Circuit,New build,Cycling (road),In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Krylatskoye Sports Complex Cycling Circuit,sports venue; cycling track,http://www.wikidata.org/entity/Q20965970,Krylatskoye Sports Complex Cycling Circuit,Point(37.422611111 55.760833333),NA,NA,NA,NA,46,NA,37.422611111,55.760833333,NA,NA,NA
"Sports Hall, Boblingen",Existing,Handball,Not in use (demolished),1972,Munich,replaced by successor stadium - not a failure,West Germany,1966,exact,DEU,1870.80540291774,NA,1376.229,1975,9,Böblingen,district capital; urban municipality in Germany; Greater district town in Baden-Württemberg,http://www.wikidata.org/entity/Q6931,Böblingen,NA,NA,NA,NA,NA,54,NA,NA,NA,11.5576103090309,48.1396053528052,NA
Wrestling Hall,New build,Wrestling,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Wrestling at the 1980 Summer Olympics,Olympic sports discipline event,http://www.wikidata.org/entity/Q803996,wrestling at the 1980 Summer Olympics,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Fencing Hall,New build,"Fencing, modern
pentathlon (fencing)",In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,United States Fencing Association,sports governing body; fencing federation,http://www.wikidata.org/entity/Q7889884,United States Fencing Association,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Palace of Sports (CSKA),New build,Basketball,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Alexander Gomelsky Universal Sports Hall CSKA,multi-purpose hall,http://www.wikidata.org/entity/Q136414,Alexander Gomelsky Universal Sports Hall CSKA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Izmailovo Sports Palace,New build,Weightlifting,In use (rebuilt),1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Izmailovo Sports Palace,sports venue,http://www.wikidata.org/entity/Q6102049,Izmailovo Sports Palace,NA,5000,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Archery Field,New build,Archery,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,World Archery Championships,world championship,http://www.wikidata.org/entity/Q2231681,World Archery Championships,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Olympic Village,New build,Athlete accommodation,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Olympic Village (Moscow),microdistrict; Olympic Village,http://www.wikidata.org/entity/Q2022857,Olympic Village,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Moscow-Minsk Highway,Temporary,Cycling (road),Dismantled (temporary),1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Moscow Highway,Wikimedia disambiguation page,http://www.wikidata.org/entity/Q6915491,Moscow Highway,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Kirov Stadium,Existing,Football,In use (rebuilt),1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Kirov Stadium,association football venue; architectural landmark; destroyed building or structure,http://www.wikidata.org/entity/Q1743567,Kirov Stadium,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Republican Stadium,Existing,Football,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Luzhniki Stadium,association football venue; pitch; architectural landmark,http://www.wikidata.org/entity/Q202163,Luzhniki Stadium,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
Dynamo Stadium,Existing,Football,In use,1980,Moscow,NA,Soviet Union,1974,exact,NA,NA,NA,NA,NA,NA,Central Dynamo Stadium,association football venue; architectural landmark,http://www.wikidata.org/entity/Q4794137,Central Dynamo Stadium,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA
SSV Jahn-Regensburg Stadium,Existing,Football,Not in use (demolished),1972,Munich,replaced by successor stadium - not a failure,West Germany,1966,exact,DEU,1870.80540291774,NA,1376.229,1975,9,2024–25 SSV Jahn Regensburg season,association football team season,http://www.wikidata.org/entity/Q126895329,2024–25 SSV Jahn Regensburg season,NA,NA,NA,NA,NA,54,NA,NA,NA,11.5576103090309,48.1396053528052,NA
London Aquatics Centre,New build,"Swimming, diving,
artistic swimming, modern
pentathlon (swimming)",In use,2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,London Aquatics Centre,architectural structure,http://www.wikidata.org/entity/Q308874,London Aquatics Centre,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
London 2012 Velodrome,New build,Cycling (track),In use,2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,2012 Summer Olympics,Summer Olympic Games edition,http://www.wikidata.org/entity/Q8577,2012 Summer Olympics,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
Lee Valley White Water Centre,New build,Canoe slalom,In use,2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Lee Valley White Water Centre,artificial whitewater,http://www.wikidata.org/entity/Q933416,Lee Valley White Water Centre,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
Olympic Sports Centre (OSC) Stadium,Existing,"Modern pentathlon
(running, equestrian)",In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,List of stadiums by capacity,Wikimedia list article,http://www.wikidata.org/entity/Q586638,list of stadiums by capacity,NA,NA,NA,NA,NA,18,NA,NA,NA,116.372224957549,39.9274890692239,NA
Beijing University of Technology (BJUT) Gymnasium,New build,"Rhythmic gymnastics,
badminton",In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,Beijing University of Technology,university; public university; research university,http://www.wikidata.org/entity/Q1674548,Beijing University of Technology,NA,NA,NA,NA,NA,18,NA,NA,NA,116.372224957549,39.9274890692239,NA
National Indoor Stadium,New build,"Artistic gymnastics,
trampoline gymnastics,
handball",In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,Beijing National Stadium,stadium,http://www.wikidata.org/entity/Q133525,Beijing National Stadium,NA,NA,NA,NA,NA,18,NA,NA,NA,116.372224957549,39.9274890692239,NA
National Stadium,New build,"Athletics, football,
Opening and Closing
Ceremonies",In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,Beijing National Stadium,stadium,http://www.wikidata.org/entity/Q133525,Beijing National Stadium,NA,NA,NA,NA,NA,18,NA,NA,NA,116.372224957549,39.9274890692239,NA
Shunyi Olympic Rowing-Canoeing Park – Rowing & canoe sprint course,New build,"Rowing, canoe sprint,
swimming",In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,Shunyi Olympic Rowing-Canoeing Park,artificial whitewater,http://www.wikidata.org/entity/Q376264,Shunyi Olympic Rowing-Canoeing Park,NA,NA,NA,NA,NA,18,NA,NA,NA,116.372224957549,39.9274890692239,NA
National Aquatics Centre,New build,"Swimming, diving, artistic
swimming, water polo",In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,Water Cube,sports venue,http://www.wikidata.org/entity/Q244877,Beijing National Aquatics Center,Point(116.384166666 39.991666666),17000,2008,P1619,0,18,18,116.384166666,39.991666666,116.372224957549,39.9274890692239,4.484145309752266
Beijing Olympic Green Tennis Centre,New build,Tennis,In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,China National Tennis Center,tennis venue,http://www.wikidata.org/entity/Q1763829,"National Tennis Center, Beijing",Point(116.373456 40.019133),32400,2007,P1619,1,18,19,116.373456,40.019133,116.372224957549,39.9274890692239,6.339428733109723
Laoshan Velodrome,New build,Cycling (track),In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,Laoshan Velodrome,velodrome,http://www.wikidata.org/entity/Q376606,Laoshan Velodrome,Point(116.207389 39.912972),500,2007,P1619,1,18,19,116.207389,39.912972,116.372224957549,39.9274890692239,8.801984902061402
Beijing Olympic Basketball Arena,New build,Basketball,In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,Beijing National Stadium,stadium,http://www.wikidata.org/entity/Q133525,Beijing National Stadium,NA,NA,NA,NA,NA,18,NA,NA,NA,116.372224957549,39.9274890692239,NA
Beijing Science and Technology University (USTB) Gymnasium,New build,"Judo, taekwondo",In use,2008,Beijing,NA,China,2001,exact,CHN,1065.40597574519,NA,10054.678,2001,0,University of Science and Technology Beijing,university; higher education institution directly under Ministry of Education of the People’s Republic of China,http://www.wikidata.org/entity/Q1510516,University of Science and Technology Beijing,NA,NA,NA,NA,NA,18,NA,NA,NA,116.372224957549,39.9274890692239,NA
Estació del Nord Sports Hall,Existing,Table tennis,In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,Estació del Nord (Barcelona),railway station,http://www.wikidata.org/entity/Q973726,Estació del Nord,NA,NA,NA,NA,NA,34,NA,NA,NA,2.15510955627463,41.4251649163782,NA
FC Barcelona Stadium,Existing,Football,In use,1992,Barcelona,NA,Spain,1986,exact,ESP,6508.8506547565,NA,2433.362,1986,0,FC Barcelona Atlètic,association football club; reserve team,http://www.wikidata.org/entity/Q10467,FC Barcelona Atlètic,NA,NA,NA,NA,NA,34,NA,NA,NA,2.15510955627463,41.4251649163782,NA
Copper Box,New build,"Handball, modern
pentathlon (fencing)",In use,2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Copper Box Arena,arena,http://www.wikidata.org/entity/Q748774,Copper Box Arena,Point(-0.0201 51.5444),7000,2011,P1619,1,14,15,-0.0201,51.5444,-0.1269853785119,51.508926472857,5.213327940885505
East Village,New build,Athlete accommodation,In use,2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,"East Village, London",Olympic Village; area of London,http://www.wikidata.org/entity/Q2022844,East Village,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
BMX Track,Temporary,Cycling BMX,In use (repurposed),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Lee Valley VeloPark,sports venue,http://www.wikidata.org/entity/Q816241,London Velopark,Point(-0.014642 51.550511),6000,2011,P1619,1,14,15,-0.014642,51.550511,-0.1269853785119,51.508926472857,5.625364439149216
Riverbank Arena,Temporary,Hockey,Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Riverbank Arena,stadium,http://www.wikidata.org/entity/Q841617,Riverbank Arena,Point(-0.020556 51.549444),15000,2012,P1619,0,14,14,-0.020556,51.549444,-0.1269853785119,51.508926472857,5.3693812086119
Water Polo Arena,Temporary,Water polo,Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Water Polo Arena,arena,http://www.wikidata.org/entity/Q1140412,Water Polo Arena,Point(-0.012736 51.541203),5000,2012,P1619,0,14,14,-0.012736,51.541203,-0.1269853785119,51.508926472857,5.399999301123062
Basketball Arena,Temporary,"Basketball, handball",Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Basketball Arena (London),arena,http://www.wikidata.org/entity/Q810351,Basketball Arena,Point(-0.0139 51.5486),12000,2010,P1619,2,14,16,-0.0139,51.5486,-0.1269853785119,51.508926472857,5.5868131759869835
Horse Guards Parade Beach Volleyball Venue,Temporary,Beach volleyball,Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Horse Guards Parade,square; place-of-arms,http://www.wikidata.org/entity/Q1254964,Horse Guards Parade,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
Hyde Park,Temporary,"Triathlon, marathon
swimming",Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,"Hyde Park, London",park,http://www.wikidata.org/entity/Q123738,Hyde Park,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
Lord’s Cricket Ground,Temporary,Archery,Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Lord's,cricket field,http://www.wikidata.org/entity/Q331613,Lord's Cricket Ground,Point(-0.1727 51.5294),31100,1814,P1619,198,14,212,-0.1727,51.5294,-0.1269853785119,51.508926472857,2.424282730082663
Royal Artillery Barracks,Temporary,Shooting,Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,"Royal Artillery Barracks, Woolwich",barracks,http://www.wikidata.org/entity/Q106639799,"Royal Artillery Barracks, Woolwich",NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
The Mall,Temporary,"Marathon, race walk,
cycling (road)",Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,"The Mall, London",road,http://www.wikidata.org/entity/Q842930,The Mall,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
Greenwich Park,Temporary,"Jumping, dressage,
eventing, modern
pentathlon (equestrian,
running, shooting)",Dismantled (temporary),2012,London,NA,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Greenwich Park,park,http://www.wikidata.org/entity/Q929586,Greenwich Park,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
Canada Hockey Place,Existing,Ice hockey,In use,2010,Vancouver,NA,Canada,2003,exact,CAN,28301.9097055898,NA,1242.032,2003,0,Rogers Arena,arena,http://www.wikidata.org/entity/Q517318,Rogers Arena,Point(-123.108888888 49.277777777),18422,1995,P1619,15,16,31,-123.108888888,49.277777777,-123.041037806083,49.2459167118132,3.773353297752679
Pacific Coliseum,Existing,"Figure skating and short
track speed skating",In use,2010,Vancouver,NA,Canada,2003,exact,CAN,28301.9097055898,NA,1242.032,2003,0,Pacific Coliseum,arena,http://www.wikidata.org/entity/Q832644,Pacific Coliseum,Point(-123.042777777 49.285833333),16281,1968,P1619,42,16,58,-123.042777777,49.285833333,-123.041037806083,49.2459167118132,2.762185246465541
Vancouver Olympic Center,New build,Curling,In use,2010,Vancouver,NA,Canada,2003,exact,CAN,28301.9097055898,NA,1242.032,2003,0,Vancouver Aquarium,public aquarium,http://www.wikidata.org/entity/Q185228,Vancouver Aquarium,NA,NA,NA,NA,NA,16,NA,NA,NA,-123.041037806083,49.2459167118132,NA
UBC Thunderbird Arena,New build,Ice hockey,In use,2010,Vancouver,NA,Canada,2003,exact,CAN,28301.9097055898,NA,1242.032,2003,0,Thunderbird Sports Centre,sports venue,http://www.wikidata.org/entity/Q839071,Doug Mitchell Thunderbird Sports Centre,Point(-123.243056 49.261106),7500,2008,P1619,2,16,18,-123.243056,49.261106,-123.041037806083,49.2459167118132,9.181183808409425
Vancouver Olympic Village,New build,Athlete accommodation,In use,2010,Vancouver,NA,Canada,2003,exact,CAN,28301.9097055898,NA,1242.032,2003,0,Vancouver,border city; big city; municipal government; city in British Columbia,http://www.wikidata.org/entity/Q24639,Vancouver,NA,NA,NA,NA,NA,16,NA,NA,NA,-123.041037806083,49.2459167118132,NA
